code,name,ipo_date,type,inst,codes,url,title,date,url1,filename
152736.SH,21杭投01,2021-02-09,企业债,杭州市城市建设投资集团有限公司,152736,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152736&announcementId=1209299750&orgId=9900005945&announcementTime=2021-02-19,21杭投01 : 2021年第一期杭州市城市建设投资集团有限公司公司债券募集说明书,2021-02-19,http://static.cninfo.com.cn/finalpage/2021-02-19/1209299750.pdf,[152736.SH]21杭投01 : 2021年第一期杭州市城市建设投资集团有限公司公司债券募集说明书.pdf
152739.SH,21沪建02,2021-02-09,企业债,上海城投(集团)有限公司,152739,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152739&announcementId=1209355296&orgId=9900005029&announcementTime=2021-03-08,21沪建02 : 2021年第一期上海城投(集团)有限公司公司债券募集说明书,2021-03-08,http://static.cninfo.com.cn/finalpage/2021-03-08/1209355296.pdf,[152739.SH]21沪建02 : 2021年第一期上海城投(集团)有限公司公司债券募集说明书.pdf
152746.SH,21陆嘴01,2021-02-09,企业债,上海陆家嘴(集团)有限公司,152746,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152746&announcementId=1209299763&orgId=9900005160&announcementTime=2021-02-24,21陆嘴01 : 2021年第一期上海陆家嘴（集团）有限公司公司债券募集说明书,2021-02-24,http://static.cninfo.com.cn/finalpage/2021-02-24/1209299763.pdf,[152746.SH]21陆嘴01 : 2021年第一期上海陆家嘴（集团）有限公司公司债券募集说明书.pdf
152734.SH,21东海投,2021-02-09,企业债,东海县城市建设投资发展集团有限公司,152734,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152734&announcementId=1209256908&orgId=-&announcementTime=2021-02-04,2021年东海县城市建设投资发展集团有限公司公司债券（第一期）募集说明书,2021-02-04,http://static.cninfo.com.cn/finalpage/2021-02-04/1209256908.pdf,[152734.SH]2021年东海县城市建设投资发展集团有限公司公司债券（第一期）募集说明书.pdf
152741.SH,21科学城,2021-02-09,企业债,科学城(广州)投资集团有限公司,152741,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152741&announcementId=1209261674&orgId=fzqy1030704&announcementTime=2021-02-05,21科学城 : 2021年科学城（广州）投资集团有限公司公司债券募集说明书,2021-02-05,http://static.cninfo.com.cn/finalpage/2021-02-05/1209261674.pdf,[152741.SH]21科学城 : 2021年科学城（广州）投资集团有限公司公司债券募集说明书.pdf
152745.SH,21聚鑫01,2021-02-09,企业债,十堰聚鑫国有资本投资运营集团有限公司,152745,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152745&announcementId=1209261680&orgId=fzqy1062245&announcementTime=2021-02-08,21聚鑫01 : 2021年十堰聚鑫国有资本投资运营公司债券募集说明书,2021-02-08,http://static.cninfo.com.cn/finalpage/2021-02-08/1209261680.pdf,[152745.SH]21聚鑫01 : 2021年十堰聚鑫国有资本投资运营公司债券募集说明书.pdf
152732.SH,21永城01,2021-02-10,企业债,永州潇湘源城市发展集团有限公司,152732,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152732&announcementId=1209313712&orgId=GD050566&announcementTime=2021-02-24,21永城01 : 2021年永州市零陵城建投资有限公司城市停车场建设专项债券（第一期）（品种一）募集说明书,2021-02-24,http://static.cninfo.com.cn/finalpage/2021-02-24/1209313712.pdf,[152732.SH]21永城01 : 2021年永州市零陵城建投资有限公司城市停车场建设专项债券（第一期）（品种一）募集说明书.pdf
152742.SH,21鸠江债,2021-02-10,企业债,芜湖市鸠江建设投资有限公司,152742,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152742&announcementId=1209261683&orgId=GD011643&announcementTime=2021-02-08,21鸠江债 : 2021年芜湖市鸠江建设投资有限公司公司债券募集说明书,2021-02-08,http://static.cninfo.com.cn/finalpage/2021-02-08/1209261683.pdf,[152742.SH]21鸠江债 : 2021年芜湖市鸠江建设投资有限公司公司债券募集说明书.pdf
152744.SH,21麻城债,2021-02-10,企业债,麻城市城市发展投资集团有限公司,152744,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152744&announcementId=1209261677&orgId=fzqy1055584&announcementTime=2021-02-05,21麻城债 : 2021年湖北省麻城市城市发展投资集团有限公司公司债券募集说明书,2021-02-05,http://static.cninfo.com.cn/finalpage/2021-02-05/1209261677.pdf,[152744.SH]21麻城债 : 2021年湖北省麻城市城市发展投资集团有限公司公司债券募集说明书.pdf
152754.SH,21创元债,2021-02-10,企业债,江油市创元开发建设投资有限公司,152754,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152754&announcementId=1209299765&orgId=fzqy1062224&announcementTime=2021-02-24,21创元债 : 2021年江油市创元开发建设投资公司企业债券募集说明书,2021-02-24,http://static.cninfo.com.cn/finalpage/2021-02-24/1209299765.pdf,[152754.SH]21创元债 : 2021年江油市创元开发建设投资公司企业债券募集说明书.pdf
152748.SH,21枝江债,2021-02-18,企业债,枝江市国有资产经营中心,152748,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152748&announcementId=1209313710&orgId=9900031862&announcementTime=2021-02-24,21枝江债 : 2021年枝江市国有资产经营中心企业债募集说明书,2021-02-24,http://static.cninfo.com.cn/finalpage/2021-02-24/1209313710.pdf,[152748.SH]21枝江债 : 2021年枝江市国有资产经营中心企业债募集说明书.pdf
152696.SH,21攀国投,2021-02-22,企业债,攀枝花市国有投资(集团)有限责任公司,152696,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152696&announcementId=1209292866&orgId=fzqy1056547&announcementTime=2021-02-08,21攀国投 : 2021年攀枝花市国有投资（集团）有限责任公司公司债券募集说明书,2021-02-08,http://static.cninfo.com.cn/finalpage/2021-02-08/1209292866.pdf,[152696.SH]21攀国投 : 2021年攀枝花市国有投资（集团）有限责任公司公司债券募集说明书.pdf
152756.SH,21宁海01,2021-02-22,企业债,宁海县城投集团有限公司,152756,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152756&announcementId=1209287333&orgId=fzqy1056399&announcementTime=2021-02-19,21宁海01 : 2021年宁海县城投集团有限公司城市停车场建设专项债券募集说明书,2021-02-19,http://static.cninfo.com.cn/finalpage/2021-02-19/1209287333.pdf,[152756.SH]21宁海01 : 2021年宁海县城投集团有限公司城市停车场建设专项债券募集说明书.pdf
152753.SH,21赣铁01,2021-02-22,企业债,江西省铁路航空投资集团有限公司,152753,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152753&announcementId=1209287327&orgId=fzqy1062233&announcementTime=2021-02-18,21赣铁01 : 2021年第一期江西省铁路航空投资集团有限公司公司债券募集说明书,2021-02-18,http://static.cninfo.com.cn/finalpage/2021-02-18/1209287327.pdf,[152753.SH]21赣铁01 : 2021年第一期江西省铁路航空投资集团有限公司公司债券募集说明书.pdf
152758.SH,21桂城01,2021-02-22,企业债,桂阳县城市建设投资有限公司,152758,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152758&announcementId=1209313708&orgId=9900031617&announcementTime=2021-02-24,21桂城01 : 2021年第一期桂阳县城市建设投资有限公司公司债券募集说明书,2021-02-24,http://static.cninfo.com.cn/finalpage/2021-02-24/1209313708.pdf,[152758.SH]21桂城01 : 2021年第一期桂阳县城市建设投资有限公司公司债券募集说明书.pdf
152757.SH,21富阳01,2021-02-22,企业债,杭州富阳城市建设投资集团有限公司,152757,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152757&announcementId=1209287335&orgId=9900035375&announcementTime=2021-02-19,21富阳01 : 2021年杭州富阳城市建设投资集团有限公司公司债券(第一期)募集说明书,2021-02-19,http://static.cninfo.com.cn/finalpage/2021-02-19/1209287335.pdf,[152757.SH]21富阳01 : 2021年杭州富阳城市建设投资集团有限公司公司债券(第一期)募集说明书.pdf
152759.SH,21安邦债,2021-02-22,企业债,诸城安邦建设有限公司,152759,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152759&announcementId=1209313714&orgId=fzqy1062308&announcementTime=2021-02-24,21安邦债 : 2021年诸城安邦建设有限公司公司债券募集说明书,2021-02-24,http://static.cninfo.com.cn/finalpage/2021-02-24/1209313714.pdf,[152759.SH]21安邦债 : 2021年诸城安邦建设有限公司公司债券募集说明书.pdf
152755.SH,21抚高新,2021-02-22,企业债,抚州高新区发展投资集团有限公司,152755,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152755&announcementId=1209287323&orgId=fzqy1062277&announcementTime=2021-02-18,21抚高新 : 2021年抚州高新区发展投资集团有限公司公司债券募集说明书,2021-02-18,http://static.cninfo.com.cn/finalpage/2021-02-18/1209287323.pdf,[152755.SH]21抚高新 : 2021年抚州高新区发展投资集团有限公司公司债券募集说明书.pdf
152747.SH,21兴城01,2021-03-01,企业债,成都兴城投资集团有限公司,152747,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152747&announcementId=1209355298&orgId=9900025059&announcementTime=2021-03-08,21兴城01 : 2021年第一期成都兴城投资集团有限公司公司债券募集说明书,2021-03-08,http://static.cninfo.com.cn/finalpage/2021-03-08/1209355298.pdf,[152747.SH]21兴城01 : 2021年第一期成都兴城投资集团有限公司公司债券募集说明书.pdf
152761.SH,21绍专01,2021-03-08,企业债,绍兴市交通投资集团有限公司,152761,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152761&announcementId=1209355278&orgId=9900009087&announcementTime=2021-03-04,21绍专01 : 2021年第一期绍兴市交通投资集团有限公司社会领域产业专项债券募集说明书,2021-03-04,http://static.cninfo.com.cn/finalpage/2021-03-04/1209355278.pdf,[152761.SH]21绍专01 : 2021年第一期绍兴市交通投资集团有限公司社会领域产业专项债券募集说明书.pdf
139465.SH,21兖矿01,2021-03-09,企业债,山东能源集团有限公司,139465,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139465&announcementId=1209355282&orgId=9900005768&announcementTime=2021-03-05,21兖矿01 : 2021年第一期兖矿集团有限公司公司债券募集说明书,2021-03-05,http://static.cninfo.com.cn/finalpage/2021-03-05/1209355282.pdf,[139465.SH]21兖矿01 : 2021年第一期兖矿集团有限公司公司债券募集说明书.pdf
152752.SH,21新锦01,2021-03-09,企业债,杭州市临安区新锦产业发展集团有限公司,152752,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152752&announcementId=1209355283&orgId=fzqy1060826&announcementTime=2021-03-05,21新锦01 : 2021年杭州市临安区新锦产业发展集团有限公司公司债券（第一期）募集说明书,2021-03-05,http://static.cninfo.com.cn/finalpage/2021-03-05/1209355283.pdf,[152752.SH]21新锦01 : 2021年杭州市临安区新锦产业发展集团有限公司公司债券（第一期）募集说明书.pdf
152740.SH,21厦轨01,2021-03-10,企业债,厦门轨道建设发展集团有限公司,152740,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152740&announcementId=1209367556&orgId=9900035494&announcementTime=2021-03-09,21厦轨01 : 2021年第一期厦门轨道交通集团有限公司公司债券募集说明书,2021-03-09,http://static.cninfo.com.cn/finalpage/2021-03-09/1209367556.pdf,[152740.SH]21厦轨01 : 2021年第一期厦门轨道交通集团有限公司公司债券募集说明书.pdf
152766.SH,21蓉产01,2021-03-11,企业债,成都产业投资集团有限公司,152766,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152766&announcementId=1209367569&orgId=9900007147&announcementTime=2021-03-10,21蓉产01 : 2021年第一期成都产业投资集团有限公司公司债券募集说明书,2021-03-10,http://static.cninfo.com.cn/finalpage/2021-03-10/1209367569.pdf,[152766.SH]21蓉产01 : 2021年第一期成都产业投资集团有限公司公司债券募集说明书.pdf
152764.SH,21昆城01,2021-03-11,企业债,昆山城市建设投资发展集团有限公司,152764,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152764&announcementId=1209367561&orgId=9900036926&announcementTime=2021-03-10,21昆城01 : 2021年第一期昆山城市建设投资发展集团有限公司公司债券募集说明书,2021-03-10,http://static.cninfo.com.cn/finalpage/2021-03-10/1209367561.pdf,[152764.SH]21昆城01 : 2021年第一期昆山城市建设投资发展集团有限公司公司债券募集说明书.pdf
152762.SH,21嘉兴01,2021-03-12,企业债,嘉兴科技城投资发展集团有限公司,152762,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152762&announcementId=1209377713&orgId=9900043458&announcementTime=2021-03-10,21嘉兴01 : 2021年嘉兴科技城投资发展集团有限公司双创孵化专项债券（第一期）募集说明书,2021-03-10,http://static.cninfo.com.cn/finalpage/2021-03-10/1209377713.pdf,[152762.SH]21嘉兴01 : 2021年嘉兴科技城投资发展集团有限公司双创孵化专项债券（第一期）募集说明书.pdf
139466.SH,G21武Y1,2021-03-12,企业债,武汉地铁集团有限公司,139466,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139466&announcementId=1209373006&orgId=9900025248&announcementTime=2021-03-11,G21武Y1 : 2021年第一期武汉地铁集团有限公司绿色可续期公司债券募集说明书,2021-03-11,http://static.cninfo.com.cn/finalpage/2021-03-11/1209373006.pdf,[139466.SH]G21武Y1 : 2021年第一期武汉地铁集团有限公司绿色可续期公司债券募集说明书.pdf
152750.SH,21开远债,2021-03-12,企业债,开远市兴远开发投资集团有限公司,152750,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152750&announcementId=1209409428&orgId=fzqy1061815&announcementTime=2021-03-15,21开远债 : 2021年开远市兴远开发投资集团有限公司公司债券（品种二）募集说明书,2021-03-15,http://static.cninfo.com.cn/finalpage/2021-03-15/1209409428.pdf,[152750.SH]21开远债 : 2021年开远市兴远开发投资集团有限公司公司债券（品种二）募集说明书.pdf
152765.SH,21温控01,2021-03-12,企业债,温州高新技术产业开发区国有控股集团有限公司,152765,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152765&announcementId=1209377711&orgId=fzqy1061837&announcementTime=2021-03-10,21温控01 : 2021年第一期温州高新技术产业开发区国有控股集团有限公司公司债券募集说明书,2021-03-10,http://static.cninfo.com.cn/finalpage/2021-03-10/1209377711.pdf,[152765.SH]21温控01 : 2021年第一期温州高新技术产业开发区国有控股集团有限公司公司债券募集说明书.pdf
152763.SH,21威海01,2021-03-15,企业债,威海城市投资集团有限公司,152763,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152763&announcementId=1209401154&orgId=9900032184&announcementTime=2021-03-15,21威海01 : 2021年第一期威海城市投资集团有限公司债券募集说明书,2021-03-15,http://static.cninfo.com.cn/finalpage/2021-03-15/1209401154.pdf,[152763.SH]21威海01 : 2021年第一期威海城市投资集团有限公司债券募集说明书.pdf
152769.SH,21邹城01,2021-03-15,企业债,邹城市城资控股集团有限公司,152769,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152769&announcementId=1209377717&orgId=9900017947&announcementTime=2021-03-12,21邹城01 : 2021年邹城市城市资产经营有限公司公司债券（第一期）募集说明书,2021-03-12,http://static.cninfo.com.cn/finalpage/2021-03-12/1209377717.pdf,[152769.SH]21邹城01 : 2021年邹城市城市资产经营有限公司公司债券（第一期）募集说明书.pdf
152771.SH,21航高01,2021-03-15,企业债,西安航天高技术产业发展集团有限公司,152771,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152771&announcementId=1209377716&orgId=fzqy1062102&announcementTime=2021-03-11,21航高01 : 2021年第一期西安航天高技术产业发展集团有限公司公司债券募集说明书,2021-03-11,http://static.cninfo.com.cn/finalpage/2021-03-11/1209377716.pdf,[152771.SH]21航高01 : 2021年第一期西安航天高技术产业发展集团有限公司公司债券募集说明书.pdf
152768.SH,21嘉投01,2021-03-17,企业债,浙江嘉兴国有资本投资运营有限公司,152768,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152768&announcementId=1209469375&orgId=9900042655&announcementTime=2021-03-24,21嘉投01 : 2021年浙江嘉兴国有资本投资运营有限公司公司债券（第一期）募集说明书,2021-03-24,http://static.cninfo.com.cn/finalpage/2021-03-24/1209469375.pdf,[152768.SH]21嘉投01 : 2021年浙江嘉兴国有资本投资运营有限公司公司债券（第一期）募集说明书.pdf
152773.SH,21江北01,2021-03-19,企业债,南京江北新区产业投资集团有限公司,152773,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152773&announcementId=1209440997&orgId=9900036792&announcementTime=2021-03-17,21江北01 : 2021年第一期南京江北新区产业投资集团有限公司公司债券募集说明书,2021-03-17,http://static.cninfo.com.cn/finalpage/2021-03-17/1209440997.pdf,[152773.SH]21江北01 : 2021年第一期南京江北新区产业投资集团有限公司公司债券募集说明书.pdf
