code,name,ipo_date,type,inst
152700.SH,20曲经开,2021-01-04,企业债,曲靖经济技术开发区建设投资集团有限公司
2080416.IB,20夷陵经发债,2021-01-04,企业债,湖北夷陵经济发展集团有限公司
152708.SH,20双鸭01,2021-01-04,企业债,双鸭山市大地城市建设开发投资有限公司
152699.SH,20泗阳债,2021-01-04,企业债,泗阳县佳鼎实业有限公司
152714.SH,20曲控一,2021-01-05,企业债,西安曲江文化控股有限公司
2080429.IB,20临泉交投债02,2021-01-05,企业债,临泉县交通建设投资有限责任公司
152716.SH,20通瑞01,2021-01-05,企业债,重庆市通瑞农业发展有限公司
139463.SH,20曲控Y1,2021-01-06,企业债,西安曲江文化控股有限公司
2080417.IB,20柳房债,2021-01-06,企业债,柳州市房地产开发有限责任公司
152701.SH,G20黔水2,2021-01-06,企业债,黔西南州水资源开发投资有限公司
139461.SH,20环微01,2021-01-06,企业债,眉山环天实业有限公司
152712.SH,20威海01,2021-01-07,企业债,威海城市投资集团有限公司
152719.SH,20淮北01,2021-01-07,企业债,淮北市建投控股集团有限公司
152718.SH,20夷陵债,2021-01-07,企业债,湖北夷陵经济发展集团有限公司
152711.SH,20柳东债,2021-01-08,企业债,广西柳州市东城投资开发集团有限公司
152709.SH,20临泉02,2021-01-11,企业债,临泉县交通建设投资有限责任公司
152705.SH,20龙驰01,2021-01-11,企业债,泸州市龙驰实业集团有限责任公司
152713.SH,20新津债,2021-01-13,企业债,成都市新津交通建设投资有限责任公司
152707.SH,20柯专01,2021-01-15,企业债,绍兴柯岩建设投资有限公司
2180001.IB,21肥西城投债01,2021-01-15,企业债,肥西县城乡建设投资(集团)有限公司
152715.SH,21肥西01,2021-01-19,企业债,肥西县城乡建设投资(集团)有限公司
2180006.IB,21德兴债,2021-01-21,企业债,德兴市投资控股集团有限公司
152721.SH,21德兴债,2021-01-25,企业债,德兴市投资控股集团有限公司
2180007.IB,21远安债01,2021-01-25,企业债,远安县栖凤城市建设投资开发有限公司
2180010.IB,21衡阳高新01,2021-01-25,企业债,衡阳高新投资(集团)有限公司
139462.SH,20柳房债,2021-01-26,企业债,柳州市房地产开发有限责任公司
2180008.IB,21钱世纪城债01,2021-01-26,企业债,杭州萧山钱江世纪城开发建设有限责任公司
2180009.IB,21蓉轨可续期01,2021-01-27,企业债,成都轨道交通集团有限公司
2180019.IB,21深地铁债02,2021-01-27,企业债,深圳市地铁集团有限公司
2180018.IB,21深地铁债01,2021-01-27,企业债,深圳市地铁集团有限公司
152728.SH,21衡高01,2021-01-27,企业债,衡阳高新投资(集团)有限公司
2180015.IB,21当阳债,2021-01-28,企业债,当阳市鑫源投资开发有限责任公司
152724.SH,21远安01,2021-01-28,企业债,远安县栖凤城市建设投资开发有限公司
2180012.IB,21福州新区债01,2021-01-28,企业债,福州新区开发投资集团有限公司
152725.SH,21钱城01,2021-01-28,企业债,杭州萧山钱江世纪城开发建设有限责任公司
139464.SH,21蓉轨Y1,2021-01-29,企业债,成都轨道交通集团有限公司
2180013.IB,21常德鼎力01,2021-01-29,企业债,常德鼎力投资开发有限公司
2180005.IB,21石国投债02,2021-01-29,企业债,石家庄国控城市发展投资集团有限责任公司
2180004.IB,21石国投债01,2021-01-29,企业债,石家庄国控城市发展投资集团有限责任公司
2180020.IB,21永兴债01,2021-01-29,企业债,永兴银都投资发展集团有限公司
2180027.IB,21渝铝投债01,2021-02-02,企业债,重庆铝产业开发投资集团有限公司
2180024.IB,21沪建债02,2021-02-02,企业债,上海城投(集团)有限公司
2180023.IB,21沪建债01,2021-02-02,企业债,上海城投(集团)有限公司
2180016.IB,21东海城投债,2021-02-02,企业债,东海县城市建设投资发展集团有限公司
2180026.IB,21济南城建债01,2021-02-02,企业债,济南城市建设集团有限公司
2180029.IB,21济轨绿债,2021-02-02,企业债,济南轨道交通集团有限公司
2180025.IB,21杭城投债01,2021-02-03,企业债,杭州市城市建设投资集团有限公司
152730.SH,21常鼎01,2021-02-03,企业债,常德鼎力投资开发有限公司
152723.SH,21石控02,2021-02-03,企业债,石家庄国控城市发展投资集团有限责任公司
2180022.IB,21洞头债01,2021-02-03,企业债,温州市洞头城市发展有限公司
152729.SH,21福新01,2021-02-03,企业债,福州新区开发投资集团有限公司
152722.SH,21石控01,2021-02-03,企业债,石家庄国控城市发展投资集团有限责任公司
152731.SH,21永银01,2021-02-03,企业债,永兴银都投资发展集团有限公司
2180021.IB,21海盐债01,2021-02-04,企业债,海盐县国有资产经营有限公司
152743.SH,21渝铝01,2021-02-04,企业债,重庆铝产业开发投资集团有限公司
111102.SZ,21SZMC02,2021-02-05,企业债,深圳市地铁集团有限公司
111101.SZ,21SZMC01,2021-02-05,企业债,深圳市地铁集团有限公司
2180017.IB,21永州专项债01,2021-02-05,企业债,永州潇湘源城市发展集团有限公司
2180039.IB,21陆嘴债01,2021-02-05,企业债,上海陆家嘴(集团)有限公司
2180035.IB,21科学城债,2021-02-05,企业债,科学城(广州)投资集团有限公司
2180002.IB,21攀国投,2021-02-07,企业债,攀枝花市国有投资(集团)有限责任公司
2180033.IB,21枝江债,2021-02-07,企业债,枝江市国有资产经营中心
2180031.IB,21鸠江建投债,2021-02-07,企业债,芜湖市鸠江建设投资有限公司
2180034.IB,21麻城债,2021-02-07,企业债,麻城市城市发展投资集团有限公司
2180011.IB,21江油创元债,2021-02-07,企业债,江油市创元开发建设投资有限公司
152737.SH,21洞头01,2021-02-08,企业债,温州市洞头城市发展有限公司
152735.SH,21济建设,2021-02-08,企业债,济南城市建设集团有限公司
152664.SH,21盐资01,2021-02-09,企业债,海盐县国有资产经营有限公司
2180040.IB,21宁海停车场专项债,2021-02-09,企业债,宁海县城投集团有限公司
152736.SH,21杭投01,2021-02-09,企业债,杭州市城市建设投资集团有限公司
152739.SH,21沪建02,2021-02-09,企业债,上海城投(集团)有限公司
152746.SH,21陆嘴01,2021-02-09,企业债,上海陆家嘴(集团)有限公司
2180028.IB,21安邦债,2021-02-09,企业债,诸城安邦建设有限公司
152734.SH,21东海投,2021-02-09,企业债,东海县城市建设投资发展集团有限公司
152741.SH,21科学城,2021-02-09,企业债,科学城(广州)投资集团有限公司
2180014.IB,21十堰聚鑫债01,2021-02-09,企业债,十堰聚鑫国有资本投资运营集团有限公司
152745.SH,21聚鑫01,2021-02-09,企业债,十堰聚鑫国有资本投资运营集团有限公司
2180043.IB,21赣铁航债01,2021-02-10,企业债,江西省铁路航空投资集团有限公司
2180053.IB,21桂阳城投01,2021-02-10,企业债,桂阳县城市建设投资有限公司
2180003.IB,21临川绿色债,2021-02-10,企业债,抚州市临川区城镇建设开发投资有限公司
152732.SH,21永城01,2021-02-10,企业债,永州潇湘源城市发展集团有限公司
152742.SH,21鸠江债,2021-02-10,企业债,芜湖市鸠江建设投资有限公司
152744.SH,21麻城债,2021-02-10,企业债,麻城市城市发展投资集团有限公司
152754.SH,21创元债,2021-02-10,企业债,江油市创元开发建设投资有限公司
2180050.IB,21抚高新,2021-02-10,企业债,抚州高新区发展投资集团有限公司
152748.SH,21枝江债,2021-02-18,企业债,枝江市国有资产经营中心
2180047.IB,21富阳城投债01,2021-02-18,企业债,杭州富阳城市建设投资集团有限公司
2180038.IB,21蓉兴债01,2021-02-19,企业债,成都兴城投资集团有限公司
152696.SH,21攀国投,2021-02-22,企业债,攀枝花市国有投资(集团)有限责任公司
152756.SH,21宁海01,2021-02-22,企业债,宁海县城投集团有限公司
152753.SH,21赣铁01,2021-02-22,企业债,江西省铁路航空投资集团有限公司
152758.SH,21桂城01,2021-02-22,企业债,桂阳县城市建设投资有限公司
152757.SH,21富阳01,2021-02-22,企业债,杭州富阳城市建设投资集团有限公司
152759.SH,21安邦债,2021-02-22,企业债,诸城安邦建设有限公司
152755.SH,21抚高新,2021-02-22,企业债,抚州高新区发展投资集团有限公司
152747.SH,21兴城01,2021-03-01,企业债,成都兴城投资集团有限公司
2180055.IB,21嘉兴双创债01,2021-03-02,企业债,嘉兴科技城投资发展集团有限公司
2180051.IB,21嬴城债,2021-03-02,企业债,山东嬴城控股集团有限公司
2180030.IB,21绍交专项债01,2021-03-03,企业债,绍兴市交通投资集团有限公司
2180046.IB,21嘉南投债,2021-03-03,企业债,嘉兴市南湖投资开发建设集团有限公司
2180037.IB,21兖矿债01,2021-03-05,企业债,山东能源集团有限公司
2180048.IB,21临安新锦债,2021-03-05,企业债,杭州市临安区新锦产业发展集团有限公司
152761.SH,21绍专01,2021-03-08,企业债,绍兴市交通投资集团有限公司
2180056.IB,21威海债01,2021-03-08,企业债,威海城市投资集团有限公司
2180036.IB,21厦门轨道债01,2021-03-08,企业债,厦门轨道建设发展集团有限公司
2180058.IB,21昆城投债01,2021-03-08,企业债,昆山城市建设投资发展集团有限公司
2180060.IB,21成产业债01,2021-03-09,企业债,成都产业投资集团有限公司
139465.SH,21兖矿01,2021-03-09,企业债,山东能源集团有限公司
152752.SH,21新锦01,2021-03-09,企业债,杭州市临安区新锦产业发展集团有限公司
2180063.IB,21嘉兴债01,2021-03-10,企业债,浙江嘉兴国有资本投资运营有限公司
2180066.IB,21武铁绿色可续期债01,2021-03-10,企业债,武汉地铁集团有限公司
152720.SH,G21临川,2021-03-10,企业债,抚州市临川区城镇建设开发投资有限公司
2180059.IB,21邹城债01,2021-03-10,企业债,邹城市城资控股集团有限公司
152740.SH,21厦轨01,2021-03-10,企业债,厦门轨道建设发展集团有限公司
2180045.IB,21开远债,2021-03-10,企业债,开远市兴远开发投资集团有限公司
2180041.IB,21温国控债01,2021-03-10,企业债,温州高新技术产业开发区国有控股集团有限公司
152766.SH,21蓉产01,2021-03-11,企业债,成都产业投资集团有限公司
152764.SH,21昆城01,2021-03-11,企业债,昆山城市建设投资发展集团有限公司
2180065.IB,21航天高技术债01,2021-03-11,企业债,西安航天高技术产业发展集团有限公司
152762.SH,21嘉兴01,2021-03-12,企业债,嘉兴科技城投资发展集团有限公司
139466.SH,G21武Y1,2021-03-12,企业债,武汉地铁集团有限公司
2180070.IB,21柳州东城债01,2021-03-12,企业债,广西柳州市东城投资开发集团有限公司
2180062.IB,21监利债,2021-03-12,企业债,监利市丰源城市投资开发有限责任公司
152750.SH,21开远债,2021-03-12,企业债,开远市兴远开发投资集团有限公司
152765.SH,21温控01,2021-03-12,企业债,温州高新技术产业开发区国有控股集团有限公司
152763.SH,21威海01,2021-03-15,企业债,威海城市投资集团有限公司
152769.SH,21邹城01,2021-03-15,企业债,邹城市城资控股集团有限公司
152771.SH,21航高01,2021-03-15,企业债,西安航天高技术产业发展集团有限公司
2180067.IB,21江北产投债01,2021-03-16,企业债,南京江北新区产业投资集团有限公司
2180073.IB,21武汉城投债01,2021-03-16,企业债,武汉市城市建设投资开发集团有限公司
2180072.IB,21天投可续期01,2021-03-16,企业债,成都天府新区投资集团有限公司
2180064.IB,21龙投小微债01,2021-03-17,企业债,龙岩投资发展集团有限公司
152768.SH,21嘉投01,2021-03-17,企业债,浙江嘉兴国有资本投资运营有限公司
152767.SH,21监利债,2021-03-17,企业债,监利市丰源城市投资开发有限责任公司
2180071.IB,21渝新城停车场债,2021-03-18,企业债,重庆市北碚区新城建设有限责任公司
152770.SH,21龙微01,2021-03-19,企业债,龙岩投资发展集团有限公司
152773.SH,21江北01,2021-03-19,企业债,南京江北新区产业投资集团有限公司
152772.SH,21柳东债,2021-03-19,企业债,广西柳州市东城投资开发集团有限公司
139467.SH,21天投Y1,2021-03-19,企业债,成都天府新区投资集团有限公司
2180069.IB,21乌镇债,2021-03-19,企业债,乌镇实业(桐乡)有限公司
2180080.IB,21乌建发债,2021-03-22,企业债,乌鲁木齐经济技术开发区建发国有资本投资运营(集团)有限公司
152774.SH,21武投01,2021-03-22,企业债,武汉市城市建设投资开发集团有限公司
2180078.IB,21福州城投债01,2021-03-22,企业债,福州城市建设投资集团有限公司
2180082.IB,21瑞金债,2021-03-22,企业债,瑞金市城市发展投资集团有限公司
152776.SH,21北碚债,2021-03-22,企业债,重庆市北碚区新城建设有限责任公司
2180085.IB,21沪地产01,2021-03-24,企业债,上海地产(集团)有限公司
2180057.IB,21景城投绿色债01,2021-03-24,企业债,景德镇市城市建设投资集团有限责任公司
152779.SH,21乌建发,2021-03-25,企业债,乌鲁木齐经济技术开发区建发国有资本投资运营(集团)有限公司
2180092.IB,21汉江国投债01,2021-03-25,企业债,汉江国有资本投资集团有限公司
2180068.IB,21蓉轨可续期02,2021-03-25,企业债,成都轨道交通集团有限公司
152775.SH,21福州01,2021-03-25,企业债,福州城市建设投资集团有限公司
152780.SH,21瑞金债,2021-03-25,企业债,瑞金市城市发展投资集团有限公司
2180084.IB,21天门债,2021-03-25,企业债,天门市城市建设投资有限公司
2180086.IB,21临沂罗美债,2021-03-25,企业债,临沂罗美城市建设有限公司
2124003.IB,21南通农业项目债,2021-03-25,企业债,如东金海岸投资开发集团有限公司
152781.SH,21乌镇债,2021-03-25,企业债,乌镇实业(桐乡)有限公司
2124002.IB,21定海国资项目债01,2021-03-26,企业债,舟山市定海区国有资产经营有限公司
2180079.IB,21广饶经投债,2021-03-26,企业债,广饶县经济发展投资集团有限公司
152789.SH,21汉江01,2021-03-29,企业债,汉江国有资本投资集团有限公司
