code,name,ipo_date,type,inst,codes,url,title,date,url1,filename,id,CNum,WNum0,WNum1,WNum2,SNum,Eco,Eco1,Policy,Policy1,VecLen,isGreen,Heter90,DocNum90,Info90,Stdd90
175369.SH,20象屿Y5,2020-11-12,公司债,厦门象屿股份有限公司,175369,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175369&announcementId=1208660748&orgId=gssh0600057&announcementTime=2020-10-30,20象屿Y5 : 厦门象屿股份有限公司公开发行2020年可续期公司债券（第一期）募集说明书,2020-10-30,http://static.cninfo.com.cn/finalpage/2020-10-30/1208660748.PDF,[175369.SH]20象屿Y5 : 厦门象屿股份有限公司公开发行2020年可续期公司债券（第一期）募集说明书.pdf,3688,227272,104440,58141,4694,1472,0.9881946037516104,2.046974536342621,2.823413153576029,10.164287352873703,323,False,1.3503756567822587,354,0.2342034172192916,0.7812691350923573
152581.SH,20资中债,2020-10-16,企业债,资中县兴资投资开发集团有限责任公司,152581,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152581&announcementId=1208679799&orgId=9900031895&announcementTime=2020-11-02,20资中债 : 2020年资中县兴资投资开发集团有限责任公司公司债券募集说明书,2020-11-02,http://static.cninfo.com.cn/finalpage/2020-11-02/1208679799.PDF,[152581.SH]20资中债 : 2020年资中县兴资投资开发集团有限责任公司公司债券募集说明书.pdf,1006,134710,63019,35387,4822,1200,2.691081405212508,6.756954397870536,7.546728288530728,20.943633544914736,356,False,1.0614531043486215,357,0.23630484166855992,0.7075157558444943
152615.SH,20舟城01,2020-11-05,企业债,舟山海城建设投资集团有限公司,152615,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152615&announcementId=1208689763&orgId=9900036870&announcementTime=2020-11-02,20舟城01 : 2020年舟山海城建设投资集团有限公司公司债券（第一期）募集说明书,2020-11-02,http://static.cninfo.com.cn/finalpage/2020-11-02/1208689763.PDF,[152615.SH]20舟城01 : 2020年舟山海城建设投资集团有限公司公司债券（第一期）募集说明书.pdf,1025,193271,78006,38792,3327,902,1.0820797044074952,2.2697281604645023,6.835576669305885,17.735550277117973,201,False,-1.446708832927529,357,0.3144356904194849,0.6758451216493588
152630.SH,20中马债,2020-11-06,企业债,广西中马钦州产业园区投资控股集团有限公司,152630,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152630&announcementId=1208712407&orgId=fzqy1062008&announcementTime=2020-11-02,20中马债 : 2020年广西中马钦州产业园区投资控股集团有限公司公司债券募集说明书,2020-11-02,http://static.cninfo.com.cn/finalpage/2020-11-02/1208712407.PDF,[152630.SH]20中马债 : 2020年广西中马钦州产业园区投资控股集团有限公司公司债券募集说明书.pdf,1030,182880,82584,42390,4278,1109,1.1627625299774715,2.398197718078535,7.243041592984666,17.586783265909254,326,False,0.7904242711101196,357,0.2536249483849399,0.6891768709072773
152632.SH,20蓉园01,2020-11-11,企业债,成都花园水城城乡建设投资有限责任公司,152632,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152632&announcementId=1208743141&orgId=9900032719&announcementTime=2020-11-02,20蓉园01 : 2020年第一期成都花园水城城乡建设投资有限责任公司公司债券募集说明书,2020-11-02,http://static.cninfo.com.cn/finalpage/2020-11-02/1208743141.PDF,[152632.SH]20蓉园01 : 2020年第一期成都花园水城城乡建设投资有限责任公司公司债券募集说明书.pdf,1035,106982,49473,26469,3493,790,0.7009618754624402,2.02500097355816,10.163947194205385,33.56828536936796,332,False,0.9311921803305383,357,0.24616787703571114,0.7549251111591166
175359.SH,中交20Y2,2020-11-11,公司债,中国交通建设集团有限公司,175359,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175359&announcementId=1208676460&orgId=GD032973&announcementTime=2020-11-02,中交20Y2 : 中国交通建设集团有限公司2020年面向专业投资者公开发行可续期公司债券（第一期）募集说明书【以此为准】,2020-11-02,http://static.cninfo.com.cn/finalpage/2020-11-02/1208676460.PDF,[175359.SH]中交20Y2 : 中国交通建设集团有限公司2020年面向专业投资者公开发行可续期公司债券（第一期）募集说明书【以此为准】.pdf,3680,240731,109192,62105,5920,1532,1.6839185775840722,3.962161359021346,5.8606970102190745,15.881663447410563,318,False,0.7510039101948311,357,0.2685403402776489,0.7630147645785896
175362.SH,20远发01,2020-11-10,公司债,中远海运发展股份有限公司,175362,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175362&announcementId=1208676421&orgId=9900003962&announcementTime=2020-11-02,20远发01 : 中远海运发展股份有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书,2020-11-02,http://static.cninfo.com.cn/finalpage/2020-11-02/1208676421.PDF,[175362.SH]20远发01 : 中远海运发展股份有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf,3683,182090,83068,44021,4141,1310,1.0535927512818712,2.083772330313034,2.8329938423356977,9.34185572803259,297,False,1.3373767169425634,357,0.22832081622067113,0.8030012091721046
175372.SH,20建材Y6,2020-11-12,公司债,中国建材股份有限公司,175372,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175372&announcementId=1208676431&orgId=gshk0003323&announcementTime=2020-11-02,20建材Y6 : 中国建材股份有限公司公开发行2020年可续期公司债券（第三期）募集说明书,2020-11-02,http://static.cninfo.com.cn/finalpage/2020-11-02/1208676431.PDF,[175372.SH]20建材Y6 : 中国建材股份有限公司公开发行2020年可续期公司债券（第三期）募集说明书.pdf,3690,279511,131800,68179,6495,2120,2.906492680785359,6.978610030427345,3.8147716435307832,12.564525651311708,352,False,1.5198330162169083,357,0.20020121646059985,0.6931716033741556
175375.SH,20云投G7,2020-11-11,公司债,云南省投资控股集团有限公司,175375,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175375&announcementId=1208678413&orgId=9900005561&announcementTime=2020-11-02,20云投G7 : 云南省投资控股集团有限公司2020年公开发行公司债券（第四期）（面向合格投资者）募集说明书,2020-11-02,http://static.cninfo.com.cn/finalpage/2020-11-02/1208678413.PDF,[175375.SH]20云投G7 : 云南省投资控股集团有限公司2020年公开发行公司债券（第四期）（面向合格投资者）募集说明书.pdf,3693,281423,126686,67902,6860,2004,3.2170930832498708,7.724058393274454,3.262617985371332,11.624025008346232,336,False,1.3026195200050839,357,0.21490700534471974,0.7610731666040731
149285.SZ,20深铁06,2020-11-16,公司债,深圳市地铁集团有限公司,149285,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149285&announcementId=1208675059&orgId=9900021785&announcementTime=2020-11-03,20深铁06 : 深圳市地铁集团有限公司2020年面向合格投资者公开发行公司债券（第六期）募集说明书,2020-11-03,http://static.cninfo.com.cn/finalpage/2020-11-03/1208675059.PDF,[149285.SZ]20深铁06 : 深圳市地铁集团有限公司2020年面向合格投资者公开发行公司债券（第六期）募集说明书.pdf,2134,184903,87560,47901,4832,1355,0.5800713272891334,1.7616981051003309,4.597602371847205,17.101362093412966,324,False,1.8984803479740235,360,0.1972835272979207,0.7987967642306464
149287.SZ,20海垦01,2020-11-13,公司债,海南省农垦投资控股集团有限公司,149287,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149287&announcementId=1208674381&orgId=GD125215&announcementTime=2020-11-03,20海垦01 : 海南省农垦投资控股集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书,2020-11-03,http://static.cninfo.com.cn/finalpage/2020-11-03/1208674381.PDF,[149287.SZ]20海垦01 : 海南省农垦投资控股集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf,2136,160713,71563,39578,4513,1147,0.6244958497046655,1.7694049074965523,4.501574249954464,17.90221435820041,313,False,1.77385805887206,360,0.21597547991624727,0.8058760133440748
152579.SH,20富开债,2020-11-06,企业债,杭州富阳开发区建设投资集团有限公司,152579,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152579&announcementId=1208683443&orgId=fzqy1056396&announcementTime=2020-11-03,20富开债 : 2020年杭州富阳开发区建设投资集团有限公司公司债券（第一期）募集说明书,2020-11-03,http://static.cninfo.com.cn/finalpage/2020-11-03/1208683443.PDF,[152579.SH]20富开债 : 2020年杭州富阳开发区建设投资集团有限公司公司债券（第一期）募集说明书.pdf,1026,96018,43422,21541,2870,707,0.4799846404915042,1.8719400979168663,7.487760391667466,22.89526735144475,341,False,0.8727823669732391,360,0.3017728436688462,0.7504626655320694
175361.SH,20茅台01,2020-11-11,公司债,中国贵州茅台酒厂(集团)有限责任公司,175361,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175361&announcementId=1208683308&orgId=fzqy1056448&announcementTime=2020-11-03,20茅台01 : 中国贵州茅台酒厂（集团）有限责任公司2020年公开发行公司债券（面向专业投资者）（第一期）募集说明书,2020-11-03,http://static.cninfo.com.cn/finalpage/2020-11-03/1208683308.PDF,[175361.SH]20茅台01 : 中国贵州茅台酒厂（集团）有限责任公司2020年公开发行公司债券（面向专业投资者）（第一期）募集说明书.pdf,3682,141862,66495,36144,4123,1158,1.343394500657406,3.1726976504887667,4.230263533985022,15.920653975876064,336,False,1.6056101554940336,360,0.21572725637198525,0.835622143019595
175378.SH,20二局Y3,2020-11-12,公司债,中交第二公路工程局有限公司,175378,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175378&announcementId=1208689667&orgId=GD014959&announcementTime=2020-11-03,20二局Y3 : 中交第二公路工程局有限公司2020年公开发行可续期公司债券（第二期）募集说明书,2020-11-03,http://static.cninfo.com.cn/finalpage/2020-11-03/1208689667.PDF,[175378.SH]20二局Y3 : 中交第二公路工程局有限公司2020年公开发行可续期公司债券（第二期）募集说明书.pdf,3696,218459,102115,56690,5570,1811,1.0022048506714774,1.9861877949671087,6.960768235572806,15.90772426611272,360,False,1.8231408950233643,360,0.1992122340544205,0.7820993545333284
149283.SZ,20中海03,2020-11-13,公司债,中海企业发展集团有限公司,149283,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149283&announcementId=1208684286&orgId=fzqy1055935&announcementTime=2020-11-04,20中海03 : 中海企业发展集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书,2020-11-04,http://static.cninfo.com.cn/finalpage/2020-11-04/1208684286.PDF,[149283.SZ]20中海03 : 中海企业发展集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf,2133,193977,89639,50440,4319,1165,0.487062404870624,1.4611872146118725,3.226788432267884,10.35007610350076,289,False,-0.28002579715049203,361,0.33612678097361315,0.8053013689189886
175374.SH,20邮政Y5,2020-11-13,公司债,中国邮政集团有限公司,175374,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175374&announcementId=1208690257&orgId=GD052337&announcementTime=2020-11-04,20邮政Y5 : 中国邮政集团有限公司公开发行2020年可续期公司债券（第二期）募集说明书,2020-11-04,http://static.cninfo.com.cn/finalpage/2020-11-04/1208690257.PDF,[175374.SH]20邮政Y5 : 中国邮政集团有限公司公开发行2020年可续期公司债券（第二期）募集说明书.pdf,3692,142779,69002,38432,4419,1333,0.727782420011321,2.3450766867031456,3.665867004501469,14.420873878002102,343,False,1.2556512894531706,361,0.24067258317948592,0.7833392301655748
175379.SH,20建集Y9,2020-11-16,公司债,厦门建发集团有限公司,175379,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175379&announcementId=1208690266&orgId=9900006349&announcementTime=2020-11-04,20建集Y9 : 厦门建发集团有限公司公开发行2020年可续期公司债券（第五期）募集说明书,2020-11-04,http://static.cninfo.com.cn/finalpage/2020-11-04/1208690266.PDF,[175379.SH]20建集Y9 : 厦门建发集团有限公司公开发行2020年可续期公司债券（第五期）募集说明书.pdf,3697,226481,102274,52902,5273,1499,0.9143435208061786,1.789778806684435,2.8403011497383424,11.53629165612902,309,False,1.0734186916916086,361,0.23043710257111327,0.7663560436342477
152550.SH,20荆门01,2020-10-29,企业债,荆门高新技术产业开发有限责任公司,152550,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152550&announcementId=1208700220&orgId=9900031021&announcementTime=2020-11-05,20荆门01 : 2020年荆门高新技术产业开发有限责任公司公司债券募集说明书,2020-11-05,http://static.cninfo.com.cn/finalpage/2020-11-05/1208700220.PDF,[152550.SH]20荆门01 : 2020年荆门高新技术产业开发有限责任公司公司债券募集说明书.pdf,1020,89549,41422,22667,2910,721,2.050487560375468,3.782010389136973,7.928551900118472,24.970381846350133,334,False,1.088057077481913,360,0.24588550333130577,0.7246629523053216
152597.SH,G20宁铁2,2020-10-28,企业债,南京地铁集团有限公司,152597,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152597&announcementId=1208700219&orgId=9900030688&announcementTime=2020-11-05,G20宁铁2 : 2020年南京地铁集团有限公司绿色债券（第二期）募集说明书,2020-11-05,http://static.cninfo.com.cn/finalpage/2020-11-05/1208700219.PDF,[152597.SH]G20宁铁2 : 2020年南京地铁集团有限公司绿色债券（第二期）募集说明书.pdf,1016,139808,68566,37857,4578,1367,1.86352425322006,3.5900246642915867,5.097286927925459,19.457385585091806,349,True,0.808114004810755,360,0.24757773245980016,0.6867017785246905
152608.SH,20汇微01,2020-11-06,企业债,龙岩文旅汇金发展集团有限公司,152608,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152608&announcementId=1208712260&orgId=9900032416&announcementTime=2020-11-05,2020年第一期龙岩市汇金发展集团有限公司小微企业增信集合债券募集说明书,2020-11-05,http://static.cninfo.com.cn/finalpage/2020-11-05/1208712260.PDF,[152608.SH]2020年第一期龙岩市汇金发展集团有限公司小微企业增信集合债券募集说明书.pdf,1027,158789,73819,39874,4336,1053,0.9015738904201336,1.5713144947322324,4.301795420004637,19.44823677906288,302,False,1.3174110559408048,360,0.22095393297197385,0.7182374861314722
152619.SH,20常鼎01,2020-11-02,企业债,常德鼎力投资开发有限公司,152619,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152619&announcementId=1208712262&orgId=9900032274&announcementTime=2020-11-05,2020年第一期常德市鼎力实业有限公司公司债券募集说明书,2020-11-05,http://static.cninfo.com.cn/finalpage/2020-11-05/1208712262.PDF,[152619.SH]2020年第一期常德市鼎力实业有限公司公司债券募集说明书.pdf,1022,108810,50609,27101,3372,744,0.8346928709640702,2.5420191979360323,8.916037485298023,22.95405395151193,339,False,1.3018398254302035,360,0.22321750442951435,0.6971080236654843
152620.SH,20丹高新,2020-11-10,企业债,丹阳市开发区高新技术产业发展有限公司,152620,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152620&announcementId=1208712256&orgId=9900030471&announcementTime=2020-11-05,20丹高新 : 2020年江苏省丹阳市开发区高新技术产业发展有限公司公司债券募集说明书,2020-11-05,http://static.cninfo.com.cn/finalpage/2020-11-05/1208712256.PDF,[152620.SH]20丹高新 : 2020年江苏省丹阳市开发区高新技术产业发展有限公司公司债券募集说明书.pdf,1031,95156,42073,21163,2546,603,1.556420233463035,3.11284046692607,5.447470817120622,18.239299610894943,282,False,0.5782188102333288,360,0.2869580806119357,0.747792364668513
152625.SH,20苏高投,2020-11-03,企业债,江苏高科技投资集团有限公司,152625,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152625&announcementId=1208712258&orgId=GD000164&announcementTime=2020-11-05,20苏高投 : 2020年江苏高科技投资集团有限公司公司债券（第一期）募集说明书,2020-11-05,http://static.cninfo.com.cn/finalpage/2020-11-05/1208712258.PDF,[152625.SH]20苏高投 : 2020年江苏高科技投资集团有限公司公司债券（第一期）募集说明书.pdf,1023,131865,61840,34703,3757,1105,0.8333829394606822,1.934638966605155,3.452586463479969,17.501041728674323,306,False,0.47406677390689467,360,0.26812920193675904,0.733119514645617
175327.SH,20京粮Y1,2020-11-17,公司债,北京首农食品集团有限公司,175327,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175327&announcementId=1208697843&orgId=9900019672&announcementTime=2020-11-05,北京粮食集团有限责任公司公开发行2020年可续期公司债券（第一期）募集说明书（面向合格投资者）,2020-11-05,http://static.cninfo.com.cn/finalpage/2020-11-05/1208697843.PDF,[175327.SH]北京粮食集团有限责任公司公开发行2020年可续期公司债券（第一期）募集说明书（面向合格投资者）.pdf,3659,202896,96351,54218,4990,1594,0.665095773791426,1.9002736394040745,3.990574642748556,13.05487990270599,339,False,1.704629747820409,360,0.20094871366370393,0.7902985205261173
175343.SH,20浙金02,2020-11-26,公司债,浙江省金融控股有限公司,175343,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175343&announcementId=1208697850&orgId=9900030597&announcementTime=2020-11-05,20浙金02 : 浙江省金融控股有限公司公开发行2020年公司债券（面向专业投资者）（第二期）募集说明书,2020-11-05,http://static.cninfo.com.cn/finalpage/2020-11-05/1208697850.PDF,[175343.SH]20浙金02 : 浙江省金融控股有限公司公开发行2020年公司债券（面向专业投资者）（第二期）募集说明书.pdf,3670,175777,81838,46139,4135,1344,0.7366893626520816,1.6742940060274585,4.777318897198348,13.014845406853444,292,False,1.3563843133544207,360,0.23467032268537996,0.8519592782717259
175376.SH,20皖高01,2020-11-17,公司债,安徽省高新技术产业投资有限公司,175376,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175376&announcementId=1208697855&orgId=GD195386&announcementTime=2020-11-05,20皖高01 : 安徽省高新技术产业投资有限公司2020年公开发行创新创业公司债券（第一期）募集说明书,2020-11-05,http://static.cninfo.com.cn/finalpage/2020-11-05/1208697855.PDF,[175376.SH]20皖高01 : 安徽省高新技术产业投资有限公司2020年公开发行创新创业公司债券（第一期）募集说明书.pdf,3694,131847,61011,35669,3953,1024,1.6163948621734738,3.9832587674989175,5.108962332226873,14.605282147496032,320,False,1.5454400429325907,360,0.21301184843907067,0.8254813965458696
149286.SZ,20鄂交Y3,2020-11-20,公司债,湖北交通投资集团有限公司,149286,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149286&announcementId=1208698875&orgId=GD061947&announcementTime=2020-11-06,20鄂交Y3 : 湖北省交通投资集团有限公司2020年面向专业投资者公开发行可续期公司债券（第一期）募集说明书,2020-11-06,http://static.cninfo.com.cn/finalpage/2020-11-06/1208698875.PDF,[149286.SZ]20鄂交Y3 : 湖北省交通投资集团有限公司2020年面向专业投资者公开发行可续期公司债券（第一期）募集说明书.pdf,2135,226402,105181,56325,5103,1751,1.5941657199398982,2.528676659215011,5.423828196577125,16.28980833363873,330,False,1.6091129152495764,365,0.2133091289957114,0.7981389029482278
152609.SH,20扶绥债,2020-10-27,企业债,广西扶绥县城市开发投资有限公司,152609,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152609&announcementId=1208710502&orgId=fzqy1061850&announcementTime=2020-11-06,20扶绥债 : 2020年广西扶绥县城市开发投资有限公司公司债券募集说明书,2020-11-06,http://static.cninfo.com.cn/finalpage/2020-11-06/1208710502.PDF,[152609.SH]20扶绥债 : 2020年广西扶绥县城市开发投资有限公司公司债券募集说明书.pdf,1014,77896,36103,19470,2792,631,0.9554647274271458,3.0787196772652474,9.023833536811932,20.48941026593768,313,False,1.118917682113673,365,0.27846237584983435,0.7813045726439171
163119.SH,20甘交G1,2020-11-23,公司债,甘肃省公路交通建设集团有限公司,163119,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=163119&announcementId=1208706735&orgId=9900038746&announcementTime=2020-11-06,20甘交G1 : 甘肃省公路交通建设集团有限公司2020年公开发行公司债券（第一期）募集说明书,2020-11-06,http://static.cninfo.com.cn/finalpage/2020-11-06/1208706735.PDF,[163119.SH]20甘交G1 : 甘肃省公路交通建设集团有限公司2020年公开发行公司债券（第一期）募集说明书.pdf,2943,172357,82021,45618,4706,1499,0.702645118883021,1.9492735556109613,5.145175547949862,19.35673972664838,331,False,1.7503034256831624,365,0.20852570717920518,0.8074895916958764
175353.SH,20昌投G1,2020-11-17,公司债,昌吉州国有资产投资经营集团有限公司,175353,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175353&announcementId=1208712219&orgId=GD064250&announcementTime=2020-11-06,20昌投G1 : 昌吉州国有资产投资经营集团有限公司2020年公开发行公司债券（面向专业投资者）（第一期）募集说明书,2020-11-06,http://static.cninfo.com.cn/finalpage/2020-11-06/1208712219.PDF,[175353.SH]20昌投G1 : 昌吉州国有资产投资经营集团有限公司2020年公开发行公司债券（面向专业投资者）（第一期）募集说明书.pdf,3675,158107,71120,39326,3914,1146,1.6500785751702465,2.828706128863279,9.219486642221058,21.712938711367208,301,False,1.6332228750888935,365,0.22211366303270336,0.8444335535311225
175383.SH,20晋电Y1,2020-11-19,公司债,山西国际电力集团有限公司,175383,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175383&announcementId=1208712215&orgId=9900005876&announcementTime=2020-11-06,20晋电Y1 : 山西国际电力集团有限公司面向合格投资者公开发行2020年可续期公司债券（第一期）募集说明书,2020-11-06,http://static.cninfo.com.cn/finalpage/2020-11-06/1208712215.PDF,[175383.SH]20晋电Y1 : 山西国际电力集团有限公司面向合格投资者公开发行2020年可续期公司债券（第一期）募集说明书.pdf,3700,225219,103347,58184,4938,1544,7.59180790960452,11.264124293785311,2.5600282485875705,12.39406779661017,312,False,1.1279398611014222,365,0.19320565886690144,0.7417281393647017
175384.SH,20闽能Y2,2020-11-17,公司债,福建省能源集团有限责任公司,175384,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175384&announcementId=1208712207&orgId=9900015308&announcementTime=2020-11-06,20闽能Y2 : 福建省能源集团有限责任公司2020年公开发行可续期公司债券（第二期）募集说明书,2020-11-06,http://static.cninfo.com.cn/finalpage/2020-11-06/1208712207.PDF,[175384.SH]20闽能Y2 : 福建省能源集团有限责任公司2020年公开发行可续期公司债券（第二期）募集说明书.pdf,3701,225981,107563,59836,6037,1995,5.394097612420255,9.906467730502584,3.233000812572397,15.093100050137446,379,False,1.7993405455560514,365,0.19994414321138912,0.6861916571522424
175396.SH,20环球07,2020-11-18,公司债,中国环球租赁有限公司,175396,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175396&announcementId=1208712226&orgId=9900031321&announcementTime=2020-11-06,20环球07 : 中国环球租赁有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书,2020-11-06,http://static.cninfo.com.cn/finalpage/2020-11-06/1208712226.PDF,[175396.SH]20环球07 : 中国环球租赁有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书.pdf,3706,182461,88254,47575,4284,1647,0.4790106253265981,1.4805782964640306,3.701445741160077,12.693781571154853,311,False,0.6796241213058213,365,0.2816462115235243,0.8278368945647261
175398.SH,20晋旅Y2,2020-11-16,公司债,山西省文化旅游投资控股集团有限公司,175398,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175398&announcementId=1208712211&orgId=fzqy1061281&announcementTime=2020-11-06,20晋旅Y2 : 山西省文化旅游投资控股集团有限公司2020年公开发行可续期公司债券（面向合格投资者）（第二期）募集说明书,2020-11-06,http://static.cninfo.com.cn/finalpage/2020-11-06/1208712211.PDF,[175398.SH]20晋旅Y2 : 山西省文化旅游投资控股集团有限公司2020年公开发行可续期公司债券（面向合格投资者）（第二期）募集说明书.pdf,3708,213703,100518,56789,5502,1781,1.3452588714368818,2.9268470040721346,4.053955788248983,15.28868528214078,308,False,1.8405980881899648,365,0.19341175391847804,0.8187919781791124
149289.SZ,20川机G1,2020-11-18,公司债,四川省机场集团有限公司,149289,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149289&announcementId=1208707951&orgId=fzqy1061744&announcementTime=2020-11-09,20川机G1 : 四川省机场集团有限公司2020年公开发行绿色公司债券（面向专业投资者）（第一期）募集说明书,2020-11-09,http://static.cninfo.com.cn/finalpage/2020-11-09/1208707951.PDF,[149289.SZ]20川机G1 : 四川省机场集团有限公司2020年公开发行绿色公司债券（面向专业投资者）（第一期）募集说明书.pdf,2137,165999,79214,44286,4987,1357,1.980013510680426,6.615574553332246,5.264506510750309,17.191176128025344,343,True,1.5174888544236602,367,0.21704071279981,0.7388728345292517
149291.SZ,20力合01,2020-11-19,公司债,力合科创集团有限公司,149291,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149291&announcementId=1208707919&orgId=GD127811&announcementTime=2020-11-09,20力合01 : 力合科创集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书,2020-11-09,http://static.cninfo.com.cn/finalpage/2020-11-09/1208707919.PDF,[149291.SZ]20力合01 : 力合科创集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf,2138,192933,87085,48933,4190,1238,1.2160603836880175,2.0966558339448578,3.899779851137436,12.160603836880176,318,False,1.7444664274786001,367,0.1976842310969218,0.7982669287877845
152626.SH,G20吉安1,2020-11-10,企业债,吉安市城市建设投资开发有限公司,152626,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152626&announcementId=1208730385&orgId=9900008787&announcementTime=2020-11-09,G20吉安1 : 2020年吉安市城市建设投资开发有限公司绿色债券募集说明书,2020-11-09,http://static.cninfo.com.cn/finalpage/2020-11-09/1208730385.PDF,[152626.SH]G20吉安1 : 2020年吉安市城市建设投资开发有限公司绿色债券募集说明书.pdf,1033,124413,57810,30575,3853,976,2.736578938477652,7.229973985607622,8.986790094259941,25.9468225277881,333,True,1.3262514080021603,367,0.2416131944672445,0.7746231319717856
152635.SH,20醴陵债,2020-11-13,企业债,醴陵市高新技术产业发展集团有限公司,152635,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=152635&announcementId=1208743082&orgId=fzqy1055656&announcementTime=2020-11-09,20醴陵债 : 2020年醴陵市高新技术产业发展集团有限公司公司债券募集说明书,2020-11-09,http://static.cninfo.com.cn/finalpage/2020-11-09/1208743082.PDF,[152635.SH]20醴陵债 : 2020年醴陵市高新技术产业发展集团有限公司公司债券募集说明书.pdf,1038,94264,44122,23900,3293,791,2.769483750919555,6.966982560907006,10.082651780691506,26.959193387857542,338,False,0.8362599858824001,367,0.2718081040997408,0.71927852447323
175389.SH,20大唐Y5,2020-11-23,公司债,中国大唐集团有限公司,175389,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175389&announcementId=1208716961&orgId=9900005058&announcementTime=2020-11-09,20大唐Y5 : 中国大唐集团有限公司公开发行2020年可续期公司债券（第三期）募集说明书,2020-11-09,http://static.cninfo.com.cn/finalpage/2020-11-09/1208716961.PDF,[175389.SH]20大唐Y5 : 中国大唐集团有限公司公开发行2020年可续期公司债券（第三期）募集说明书.pdf,3704,205456,95357,52308,5042,1491,4.526044433949269,13.145207312513527,3.778263179644607,15.29015880512427,346,False,2.1646895547344687,367,0.20060844350845003,0.8144910031363723
175393.SH,20合景08,2020-11-20,公司债,广州合景控股集团有限公司,175393,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175393&announcementId=1208712834&orgId=fzqy1061054&announcementTime=2020-11-09,20合景08 : 广州合景控股集团有限公司2020年面向合格投资者公开发行公司债券（第三期）募集说明书,2020-11-09,http://static.cninfo.com.cn/finalpage/2020-11-09/1208712834.PDF,[175393.SH]20合景08 : 广州合景控股集团有限公司2020年面向合格投资者公开发行公司债券（第三期）募集说明书.pdf,3705,157039,75146,42537,4272,1271,0.4361944457907236,1.5993796345659863,4.410410507439538,13.764358067173944,329,False,1.6564350183848977,367,0.2400161122048646,0.882455213852755
175399.SH,20住总Y1,2020-11-23,公司债,北京住总集团有限责任公司,175399,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=175399&announcementId=1208716968&orgId=9900016429&announcementTime=2020-11-09,20住总Y1 : 北京住总集团有限责任公司2020年公开发行可续期公司债券（第一期）募集说明书,2020-11-09,http://static.cninfo.com.cn/finalpage/2020-11-09/1208716968.PDF,[175399.SH]20住总Y1 : 北京住总集团有限责任公司2020年公开发行可续期公司债券（第一期）募集说明书.pdf,3709,217890,105113,59682,5661,1797,0.9501597996026604,2.2458322536062885,4.647145201693013,17.552042843569147,353,False,1.4945046257629993,367,0.2252899158774176,0.7587725573900757
